BALANCE	REFNO	DATECREATED
-200	1527260408	23-Jun-26
-200.54	1527260418	23-Jun-26
-100.36	1527260420	23-Jun-26
-50.14	1527260425	23-Jun-26
-20.14	1527260434	23-Jun-26
-70.25	1527260440	23-Jun-26
-50	1527260456	23-Jun-26
-20.14	1527260461	23-Jun-26
-201.8	1527260462	23-Jun-26
-503.6	1527260463	23-Jun-26
-10	1527260473	23-Jun-26
-15.05	1527260494	23-Jun-26
-127.46	1527260508	23-Jun-26
-10.02	1527260511	23-Jun-26
-50	1527260533	23-Jun-26
-100.36	1527260556	23-Jun-26
-254.91	1527260575	23-Jun-26
-100.9	1527260589	23-Jun-26
-100.9	1527260594	23-Jun-26
-50.18	1527260595	23-Jun-26
-5	1527260597	23-Jun-26
-50.45	1527260599	23-Jun-26
-191.37	1527260604	23-Jun-26
-200	1527260627	23-Jun-26
-98.77	1527260652	23-Jun-26
-201.8	1527260655	23-Jun-26
-100.72	1527260656	23-Jun-26
-100.9	1527260669	23-Jun-26
-120.86	1527260674	23-Jun-26
-504.5	1527260677	23-Jun-26
-15	1527260702	23-Jun-26
-18	1527260705	23-Jun-26
-50.54	1527260710	23-Jun-26
-25.09	1527260721	23-Jun-26
-1003.6	1527260722	23-Jun-26
-100	1527260735	23-Jun-26
-50.18	1527260736	23-Jun-26
-63.73	1527260746	23-Jun-26
-123.7	1527260747	23-Jun-26
-20.07	1527260755	23-Jun-26
-20.22	1527260764	23-Jun-26
-50.54	1527260771	23-Jun-26
-30	1527260775	23-Jun-26
-15.05	1527260796	23-Jun-26
994.95	1527260803	23-Jun-26
-21	1527260815	23-Jun-26
-60.22	1527260835	23-Jun-26
1.45	1527260870	23-Jun-26
70.45	1527260876	23-Jun-26
-67.24	1527260904	23-Jun-26
-20.14	1527260928	23-Jun-26
-100	1527260930	23-Jun-26
-80.58	1527260936	23-Jun-26
-200	1527260947	23-Jun-26
-201.8	1527260954	23-Jun-26
-100.9	1527260972	23-Jun-26
-151.62	1527260996	23-Jun-26
50.45	1527261017	23-Jun-26
-50.54	1527261025	23-Jun-26
-5.04	1527261036	23-Jun-26
-100.36	1527261046	23-Jun-26
-151.08	1527261060	23-Jun-26
-25.09	1527261071	23-Jun-26
100.5	1527261091	23-Jun-26
-50.36	1527261114	23-Jun-26
-50.36	1527261116	23-Jun-26
-151.35	1527261146	23-Jun-26
-80	1527261159	23-Jun-26
-10.76	1527261161	23-Jun-26
-150	1527261192	23-Jun-26
56.45	1527261210	23-Jun-26
-151.08	1527261232	23-Jun-26
-202.16	1527261248	23-Jun-26
-100.36	1527261261	23-Jun-26
-50.36	1527261268	23-Jun-26
-505.4	1527261284	23-Jun-26
-101.08	1527261293	23-Jun-26
201	1527261313	23-Jun-26
-201.8	1527261320	23-Jun-26
-50.14	1527261337	23-Jun-26
-10.04	1527261338	23-Jun-26
-111.19	1527261344	23-Jun-26
-101.08	1527261354	23-Jun-26
-150.54	1527261376	23-Jun-26
11.45	1527261381	23-Jun-26
-503.6	1527261412	23-Jun-26
-52.61	1527261415	23-Jun-26
-100.9	1527261422	23-Jun-26
-24.22	1527261436	23-Jun-26
-50.14	1527261448	23-Jun-26
-100.72	1527261469	23-Jun-26
-30.32	1527261510	23-Jun-26
-1007.2	1527261519	23-Jun-26
-50.54	1527261522	23-Jun-26
-201.8	1527261540	23-Jun-26
-100.9	1527261545	23-Jun-26
-50	1527261558	23-Jun-26
-30.69	1527261569	23-Jun-26
-50	1527261572	23-Jun-26
-500.91	1527261577	23-Jun-26
-100.72	1527261585	23-Jun-26
-200.72	1527261603	23-Jun-26
-5.04	1527261617	23-Jun-26
-100.36	1527261622	23-Jun-26
-201.44	1527261637	23-Jun-26
-50	1527261654	23-Jun-26
-3.01	1527261711	23-Jun-26
253.75	1527261717	23-Jun-26
-13.03	1527261719	23-Jun-26
-202.16	1527261746	23-Jun-26
-120.86	1527261755	23-Jun-26
-50.36	1527261756	23-Jun-26
-60.43	1527261766	23-Jun-26
-150.54	1527261769	23-Jun-26
19.45	1527261770	23-Jun-26
-25.09	1527261773	23-Jun-26
-50.44	1527261789	23-Jun-26
-20.07	1527261794	23-Jun-26
-200.43	1527261797	23-Jun-26
-301.08	1527261802	23-Jun-26
-30.22	1527261809	23-Jun-26
-50.45	1527261821	23-Jun-26
-151.08	1527261825	23-Jun-26
-30.11	1527261838	23-Jun-26
-317.09	1527261853	23-Jun-26
-10.07	1527261906	23-Jun-26
-302.7	1527261913	23-Jun-26
-50.45	1527261914	23-Jun-26
-100.9	1527261915	23-Jun-26
-100.9	1527261916	23-Jun-26
-100.36	1527261930	23-Jun-26
-504.5	1527261935	23-Jun-26
-50.45	1527261940	23-Jun-26
-20.04	1527261945	23-Jun-26
-101.08	1527261955	23-Jun-26
-201.8	1527261960	23-Jun-26
98.74	1527261966	23-Jun-26
-50.45	1527262029	23-Jun-26
-302.7	1527262047	23-Jun-26
-20	1527262068	23-Jun-26
-96.81	1527262075	23-Jun-26
-61.93	1527262078	23-Jun-26
-50.18	1527262081	23-Jun-26
-100.36	1527262087	23-Jun-26
-200.72	1527262121	23-Jun-26
-60.54	1527262131	23-Jun-26
-50.44	1527262138	23-Jun-26
-100.72	1527262146	23-Jun-26
-40.36	1527262162	23-Jun-26
-30.27	1527262163	23-Jun-26
-30.27	1527262164	23-Jun-26
-402.88	1527262183	23-Jun-26
-34.09	1527262184	23-Jun-26
-30.27	1527262187	23-Jun-26
-100	1527262224	23-Jun-26
-300	1527262227	23-Jun-26
-200.72	1527262231	23-Jun-26
-15.05	1527262265	23-Jun-26
-150.54	1527262302	23-Jun-26
-50.45	1527262311	23-Jun-26
-100.9	1527262326	23-Jun-26
-100.9	1527262332	23-Jun-26
-10.03	1527262345	23-Jun-26
40.45	1527262359	23-Jun-26
-50.27	1527262395	23-Jun-26
-404.32	1527262414	23-Jun-26
-50.36	1527262431	23-Jun-26
-10.7	1527262464	23-Jun-26
-250.02	1527262466	23-Jun-26
-20.07	1527262469	23-Jun-26
-60.43	1527262484	23-Jun-26
-100.72	1527262485	23-Jun-26
-105.38	1527262531	23-Jun-26
-100.36	1527262545	23-Jun-26
-20.18	1527262575	23-Jun-26
-30.06	1527262582	23-Jun-26
-503.6	1527262638	23-Jun-26
-30.11	1527262656	23-Jun-26
-30.12	1527262664	23-Jun-26
-50	1527262665	23-Jun-26
-10.04	1527262674	23-Jun-26
-100.9	1527262693	23-Jun-26
-201.44	1527262718	23-Jun-26
115.58	1527262769	23-Jun-26
-50.18	1527262778	23-Jun-26
-50.45	1527262783	23-Jun-26
-50.45	1527262784	23-Jun-26
-100.72	1527262792	23-Jun-26
-100.72	1527262804	23-Jun-26
-20.07	1527262807	23-Jun-26
-10.02	1527262815	23-Jun-26
-401.44	1527262823	23-Jun-26
10.45	1527262836	23-Jun-26
-20.14	1527262846	23-Jun-26
-50.45	1527262850	23-Jun-26
-50.45	1527262851	23-Jun-26
-50.45	1527262852	23-Jun-26
-100.9	1527262853	23-Jun-26
-50	1527262886	23-Jun-26
-9	1527262887	23-Jun-26
-151.08	1527262962	23-Jun-26
29.45	1527262999	23-Jun-26
-50.36	1527263007	23-Jun-26
-106.21	1527263044	23-Jun-26
-60.38	1527263045	23-Jun-26
-17.04	1527263048	23-Jun-26
-100.9	1527263073	23-Jun-26
-5.01	1527263074	23-Jun-26
-50.45	1527263078	23-Jun-26
-50.44	1527263082	23-Jun-26
-504.5	1527263083	23-Jun-26
-50.45	1527263086	23-Jun-26
-50.45	1527263091	23-Jun-26
-40.29	1527263100	23-Jun-26
-200	1527263106	23-Jun-26
-604.32	1527263107	23-Jun-26
-65.47	1527263110	23-Jun-26
-50.36	1527263113	23-Jun-26
-70.45	1527263120	23-Jun-26
-25.27	1527263188	23-Jun-26
-19.12	1527263228	23-Jun-26
-402.88	1527263274	23-Jun-26
-100.36	1527263290	23-Jun-26
-100	1527263294	23-Jun-26
-4	1527263296	23-Jun-26
-121.3	1527263303	23-Jun-26
-19.07	1527263332	23-Jun-26
-40.29	1527263340	23-Jun-26
-504.5	1527263371	23-Jun-26
-361.3	1527263413	23-Jun-26
-35.45	1527263436	23-Jun-26
13.45	1527263445	23-Jun-26
-1007.2	1527263455	23-Jun-26
-101.08	1527263460	23-Jun-26
-100.9	1527263461	23-Jun-26
-20	1527263508	23-Jun-26
-50	1527263511	23-Jun-26
-503.6	1527263513	23-Jun-26
-50	1527263514	23-Jun-26
-3.23	1527263515	23-Jun-26
-20.14	1527263530	23-Jun-26
-50.18	1527263538	23-Jun-26
-50.54	1527263553	23-Jun-26
-50.54	1527263554	23-Jun-26
-8.02	1527263558	23-Jun-26
-100.72	1527263563	23-Jun-26
-100.22	1527263572	23-Jun-26
-30.27	1527263575	23-Jun-26
-30.27	1527263576	23-Jun-26
-30.27	1527263577	23-Jun-26
-30.27	1527263578	23-Jun-26
-100.9	1527263579	23-Jun-26
-30.27	1527263580	23-Jun-26
-97.26	1527263583	23-Jun-26
-453.24	1527263587	23-Jun-26
-10.07	1527263591	23-Jun-26
-100.9	1527263600	23-Jun-26
-10.02	1527263614	23-Jun-26
-302.16	1527263616	23-Jun-26
44.45	1527263624	23-Jun-26
-100.72	1527263637	23-Jun-26
-302.7	1527263644	23-Jun-26
-50.45	1527263645	23-Jun-26
-100.89	1527263658	23-Jun-26
-55.4	1527263684	23-Jun-26
-100.36	1527263690	23-Jun-26
-19.46	1527263705	23-Jun-26
-302.16	1527263708	23-Jun-26
-2018	1527263709	23-Jun-26
-50.18	1527263716	23-Jun-26
-100.72	1527263739	23-Jun-26
-30.22	1527263746	23-Jun-26
-200	1527263755	23-Jun-26
-25	1527263758	23-Jun-26
-151.08	1527263761	23-Jun-26
-67.72	1527263777	23-Jun-26
-402.88	1527263778	23-Jun-26
-50.36	1527263793	23-Jun-26
-101.08	1527263797	23-Jun-26
-50.45	1527263802	23-Jun-26
-100.72	1527263818	23-Jun-26
-401.44	1527263836	23-Jun-26
-30.22	1527263840	23-Jun-26
-25.18	1527263860	23-Jun-26
-50.32	1527263871	23-Jun-26
-50.36	1527263879	23-Jun-26
-6.05	1527263890	23-Jun-26
-10.04	1527263891	23-Jun-26
-50.45	1527263892	23-Jun-26
-100.72	1527263893	23-Jun-26
-50.45	1527263899	23-Jun-26
-10.07	1527263918	23-Jun-26
-25.05	1527263928	23-Jun-26
-100.9	1527263953	23-Jun-26
-100.9	1527263954	23-Jun-26
-100.9	1527263955	23-Jun-26
5.45	1527263963	23-Jun-26
-21.51	1527264000	23-Jun-26
-250.02	1527264002	23-Jun-26
-25	1527264003	23-Jun-26
-20.14	1527264028	23-Jun-26
-25.18	1527264030	23-Jun-26
-15.11	1527264049	23-Jun-26
-100.27	1527264099	23-Jun-26
-50.18	1527264117	23-Jun-26
-501.8	1527264175	23-Jun-26
-25.18	1527264183	23-Jun-26
-30.11	1527264209	23-Jun-26
-39.28	1527264287	23-Jun-26
-89.19	1527264295	23-Jun-26
-50.54	1527264301	23-Jun-26
-50.54	1527264316	23-Jun-26
-1007.2	1527264319	23-Jun-26
-30.27	1527264323	23-Jun-26
-15.11	1527264337	23-Jun-26
-50.45	1527264344	23-Jun-26
-100.72	1527264352	23-Jun-26
-15.11	1527264358	23-Jun-26
-50.36	1527264400	23-Jun-26
-30.22	1527264402	23-Jun-26
-151.08	1527264416	23-Jun-26
-107.56	1527264418	23-Jun-26
9.45	1527264424	23-Jun-26
-20.05	1527264429	23-Jun-26
-50.36	1527264435	23-Jun-26
-25.23	1527264436	23-Jun-26
-50.45	1527264437	23-Jun-26
115.08	1527264449	23-Jun-26
-100.72	1527264453	23-Jun-26
-10.07	1527264469	23-Jun-26
-201.44	1527264481	23-Jun-26
-98.74	1527264491	23-Jun-26
-100.22	1527264575	23-Jun-26
-10.04	1527264583	23-Jun-26
-501.35	1527264589	23-Jun-26
-500	1527264628	23-Jun-26
-250.02	1527264629	23-Jun-26
-200	1527264632	23-Jun-26
-100.27	1527264652	23-Jun-26
-100.9	1527264653	23-Jun-26
-201.8	1527264654	23-Jun-26
-504.5	1527264656	23-Jun-26
-100.9	1527264657	23-Jun-26
-50.18	1527264681	23-Jun-26
-20.04	1527264699	23-Jun-26
-70.76	1527264704	23-Jun-26
-50.45	1527264708	23-Jun-26
-50.45	1527264715	23-Jun-26
-101.08	1527264718	23-Jun-26
-151.62	1527264772	23-Jun-26
-30.16	1527264777	23-Jun-26
-30.22	1527264807	23-Jun-26
10.45	1527264828	23-Jun-26
-252.7	1527264849	23-Jun-26
-50.18	1527264851	23-Jun-26
-15.11	1527264871	23-Jun-26
-200.54	1527264874	23-Jun-26
-503.6	1527264888	23-Jun-26
-100.91	1527264904	23-Jun-26
-50.36	1527264905	23-Jun-26
-23.08	1527264929	23-Jun-26
-25.18	1527264942	23-Jun-26
-50.18	1527264949	23-Jun-26
-5.38	1527264962	23-Jun-26
-100.36	1527264980	23-Jun-26
-150.54	1527264988	23-Jun-26
-150	1527264993	23-Jun-26
-250.02	1527264996	23-Jun-26
-501.35	1527265004	23-Jun-26
301.5	1527265027	23-Jun-26
-100.72	1527265036	23-Jun-26
-59.13	1527265037	23-Jun-26
-50.14	1527265040	23-Jun-26
-5.02	1527265050	23-Jun-26
-302.7	1527265053	23-Jun-26
-50.45	1527265059	23-Jun-26
-5.02	1527265064	23-Jun-26
-50.45	1527265065	23-Jun-26
-100.72	1527265150	23-Jun-26
-301.08	1527265183	23-Jun-26
-100.72	1527265192	23-Jun-26
-100.9	1527265205	23-Jun-26
-30	1527265211	23-Jun-26
-40	1527265216	23-Jun-26
-50.36	1527265258	23-Jun-26
-50.18	1527265261	23-Jun-26
-100.27	1527265330	23-Jun-26
-100.9	1527265334	23-Jun-26
-151.35	1527265335	23-Jun-26
-50.54	1527265346	23-Jun-26
3.55	1527265355	23-Jun-26
-5.01	1527265363	23-Jun-26
-299.07	1527265377	23-Jun-26
-505.4	1527265386	23-Jun-26
-101.18	1527265388	23-Jun-26
-121.08	1527265416	23-Jun-26
-504.5	1527265432	23-Jun-26
-10.2	1527265453	23-Jun-26
-1006.3	1527265458	23-Jun-26
-50.45	1527265461	23-Jun-26
-50.54	1527265465	23-Jun-26
-100.9	1527265468	23-Jun-26
-503.6	1527265478	23-Jun-26
-100.9	1527265485	23-Jun-26
-151.62	1527265503	23-Jun-26
-75.2	1527265522	23-Jun-26
-30.08	1527265542	23-Jun-26
-201.8	1527265567	23-Jun-26
-100.9	1527265568	23-Jun-26
-250.9	1527265571	23-Jun-26
-100.9	1527265628	23-Jun-26
4.45	1527265650	23-Jun-26
-70.63	1527265660	23-Jun-26
100.5	1527265665	23-Jun-26
-50.54	1527265678	23-Jun-26
-101.08	1527265692	23-Jun-26
-397.11	1527265723	23-Jun-26
-101.08	1527265724	23-Jun-26
-50.18	1527265729	23-Jun-26
-50.18	1527265740	23-Jun-26
-101.08	1527265757	23-Jun-26
-100.72	1527265779	23-Jun-26
-40.36	1527265832	23-Jun-26
-201.8	1527265851	23-Jun-26
-50.54	1527265870	23-Jun-26
-505.4	1527265884	23-Jun-26
-1009	1527265885	23-Jun-26
-401.08	1527265936	23-Jun-26
-50.54	1527265937	23-Jun-26
-503.6	1527265953	23-Jun-26
-106.97	1527265984	23-Jun-26
-10.04	1527265989	23-Jun-26
-100.72	1527266038	23-Jun-26
32.45	1527266041	23-Jun-26
-100.72	1527266051	23-Jun-26
-34.22	1527266071	23-Jun-26
-10.11	1527266099	23-Jun-26
-403.6	1527266104	23-Jun-26
-151.35	1527266111	23-Jun-26
-200.72	1527266119	23-Jun-26
9.45	1527266128	23-Jun-26
4.45	1527266159	23-Jun-26
-10.02	1527266165	23-Jun-26
-30.32	1527266168	23-Jun-26
-30.32	1527266169	23-Jun-26
-30.32	1527266170	23-Jun-26
-30.32	1527266171	23-Jun-26
-101.08	1527266172	23-Jun-26
-50.36	1527266174	23-Jun-26
-12.75	1527266212	23-Jun-26
-50.36	1527266248	23-Jun-26
-302.7	1527266251	23-Jun-26
-62.45	1527266257	23-Jun-26
-151.08	1527266286	23-Jun-26
-20.14	1527266314	23-Jun-26
-150.41	1527266320	23-Jun-26
-100	1527266328	23-Jun-26
-40.43	1527266334	23-Jun-26
-101.08	1527266362	23-Jun-26
-100.9	1527266381	23-Jun-26
-100.9	1527266404	23-Jun-26
9.45	1527266408	23-Jun-26
-321.15	1527266416	23-Jun-26
-100.9	1527266421	23-Jun-26
-20.22	1527266461	23-Jun-26
-100.27	1527266472	23-Jun-26
-201.44	1527266495	23-Jun-26
-100	1527266510	23-Jun-26
-100.9	1527266564	23-Jun-26
-15.03	1527266566	23-Jun-26
-151.08	1527266570	23-Jun-26
-50.54	1527266582	23-Jun-26
-50.36	1527266600	23-Jun-26
-50.18	1527266613	23-Jun-26
-10.04	1527266628	23-Jun-26
-150.54	1527266643	23-Jun-26
-100.9	1527266672	23-Jun-26
-10	1527266678	23-Jun-26
-50.45	1527266681	23-Jun-26
-600	1527266682	23-Jun-26
-45	1527266685	23-Jun-26
-350	1527266688	23-Jun-26
-20.14	1527266779	23-Jun-26
-100.27	1527266803	23-Jun-26
-19.3	1527266815	23-Jun-26
-25.49	1527266818	23-Jun-26
-222.38	1527266912	23-Jun-26
-202.16	1527266913	23-Jun-26
-151.62	1527267030	23-Jun-26
-18.13	1527267066	23-Jun-26
29.45	1527267072	23-Jun-26
-50.45	1527267090	23-Jun-26
12.45	1527267182	23-Jun-26
21.45	1527267196	23-Jun-26
-263.31	1527267244	23-Jun-26
-151.35	1527267247	23-Jun-26
-403.6	1527267259	23-Jun-26
-60.13	1527267269	23-Jun-26
-201.8	1527267272	23-Jun-26
-250.9	1527267279	23-Jun-26
-1007.2	1527267281	23-Jun-26
-151.62	1527267316	23-Jun-26
-45.32	1527267330	23-Jun-26
-50.11	1527267342	23-Jun-26
-300	1527267347	23-Jun-26
-20.14	1527267369	23-Jun-26
-202.16	1527267374	23-Jun-26
-101.08	1527267378	23-Jun-26
-100.27	1527267409	23-Jun-26
-100.27	1527267425	23-Jun-26
-100.9	1527267433	23-Jun-26
100.5	1527267438	23-Jun-26
100.5	1527267444	23-Jun-26
-50.36	1527267461	23-Jun-26
-171.53	1527267464	23-Jun-26
-201.8	1527267478	23-Jun-26
-201.8	1527267483	23-Jun-26
-100.9	1527267484	23-Jun-26
-25.23	1527267502	23-Jun-26
-33.12	1527267506	23-Jun-26
-100.36	1527267507	23-Jun-26
-161.73	1527267516	23-Jun-26
-100.9	1527267549	23-Jun-26
-40.29	1527267557	23-Jun-26
-100.36	1527267628	23-Jun-26
-101.08	1527267638	23-Jun-26
20.45	1527267642	23-Jun-26
-50.45	1527267678	23-Jun-26
-100	1527267715	23-Jun-26
-2	1527267718	23-Jun-26
-100.72	1527267723	23-Jun-26
-50.54	1527267728	23-Jun-26
-201.44	1527267806	23-Jun-26
-100.72	1527267821	23-Jun-26
-60.22	1527267825	23-Jun-26
-151.08	1527267827	23-Jun-26
-100.72	1527267838	23-Jun-26
-30.11	1527267854	23-Jun-26
-100.9	1527267862	23-Jun-26
-503.6	1527267863	23-Jun-26
-30.27	1527267868	23-Jun-26
-100.72	1527267870	23-Jun-26
-15.11	1527267878	23-Jun-26
-50.54	1527267882	23-Jun-26
-15.11	1527267891	23-Jun-26
-123.02	1527267900	23-Jun-26
-12.04	1527267949	23-Jun-26
-20.05	1527267966	23-Jun-26
-50.18	1527267983	23-Jun-26
-50.54	1527268035	23-Jun-26
-30	1527268054	23-Jun-26
-25.49	1527268097	23-Jun-26
-10.04	1527268102	23-Jun-26
-100.27	1527268114	23-Jun-26
-504.5	1527268122	23-Jun-26
-353.15	1527268149	23-Jun-26
-151.35	1527268165	23-Jun-26
-503.6	1527268194	23-Jun-26
-20.22	1527268213	23-Jun-26
-201.44	1527268217	23-Jun-26
-40.43	1527268220	23-Jun-26
-100.72	1527268227	23-Jun-26
66.45	1527268244	23-Jun-26
-100.69	1527268251	23-Jun-26
-201.44	1527268286	23-Jun-26
-47.59	1527268329	23-Jun-26
-874.7	1527268351	23-Jun-26
-15.03	1527268386	23-Jun-26
-11.08	1527268392	23-Jun-26
-2.15	1527268401	23-Jun-26
-100.36	1527268435	23-Jun-26
-10.04	1527268438	23-Jun-26
-219.38	1527268441	23-Jun-26
-50.54	1527268460	23-Jun-26
-302.16	1527268461	23-Jun-26
-100.9	1527268470	23-Jun-26
-303.24	1527268474	23-Jun-26
-100.9	1527268480	23-Jun-26
-20.14	1527268483	23-Jun-26
-50.45	1527268488	23-Jun-26
-202.16	1527268509	23-Jun-26
-10.02	1527268525	23-Jun-26
-20.04	1527268537	23-Jun-26
-12.75	1527268541	23-Jun-26
-8.06	1527268545	23-Jun-26
-98.99	1527268557	23-Jun-26
-1000	1527268563	23-Jun-26
-35	1527268564	23-Jun-26
-53.78	1527268566	23-Jun-26
-150.54	1527268573	23-Jun-26
-50.36	1527268580	23-Jun-26
-25.09	1527268601	23-Jun-26
-200.72	1527268610	23-Jun-26
-50.36	1527268659	23-Jun-26
-210.3	1527268664	23-Jun-26
-25.18	1527268717	23-Jun-26
-150	1527268755	23-Jun-26
-6	1527268757	23-Jun-26
-252.25	1527268775	23-Jun-26
-10.03	1527268780	23-Jun-26
-20.05	1527268783	23-Jun-26
-10.04	1527268789	23-Jun-26
-503.6	1527268798	23-Jun-26
-503.6	1527268801	23-Jun-26
-503.6	1527268802	23-Jun-26
-20.07	1527268805	23-Jun-26
-10.03	1527268822	23-Jun-26
-101.08	1527268825	23-Jun-26
-10.07	1527268841	23-Jun-26
-290.63	1527268855	23-Jun-26
-200.72	1527268868	23-Jun-26
20.45	1527268876	23-Jun-26
-14.03	1527268883	23-Jun-26
-9.02	1527268900	23-Jun-26
-100.54	1527268903	23-Jun-26
-243.11	1527268904	23-Jun-26
-120.26	1527268934	23-Jun-26
-10.07	1527268954	23-Jun-26
-25.27	1527268971	23-Jun-26
-30.32	1527268972	23-Jun-26
-25.27	1527268973	23-Jun-26
-25.27	1527268974	23-Jun-26
-50.45	1527269061	23-Jun-26
-20.07	1527269078	23-Jun-26
-50.45	1527269079	23-Jun-26
-100.9	1527269083	23-Jun-26
-100.9	1527269088	23-Jun-26
-100.9	1527269093	23-Jun-26
-100.72	1527269114	23-Jun-26
-45.32	1527269130	23-Jun-26
-353.15	1527269145	23-Jun-26
-50.45	1527269147	23-Jun-26
-202.16	1527269209	23-Jun-26
-1009	1527269216	23-Jun-26
-5	1527269228	23-Jun-26
-100	1527269229	23-Jun-26
-258.5	1527269233	23-Jun-26
-120.43	1527269247	23-Jun-26
-15.04	1527269271	23-Jun-26
-100.54	1527269337	23-Jun-26
-9.93	1527269362	23-Jun-26
-500	1527269383	23-Jun-26
-401.92	1527269387	23-Jun-26
-50.45	1527269401	23-Jun-26
-100.54	1527269411	23-Jun-26
-50.45	1527269427	23-Jun-26
-30.27	1527269439	23-Jun-26
-100.54	1527269444	23-Jun-26
-503.6	1527269449	23-Jun-26
-503.6	1527269455	23-Jun-26
-202.16	1527269460	23-Jun-26
-503.6	1527269466	23-Jun-26
-201.8	1527269473	23-Jun-26
-501.8	1527269506	23-Jun-26
-60.65	1527269512	23-Jun-26
-100.36	1527269547	23-Jun-26
-200.72	1527269575	23-Jun-26
-100.36	1527269578	23-Jun-26
59.45	1527269614	23-Jun-26
-100.27	1527269615	23-Jun-26
10.45	1527269622	23-Jun-26
-25.05	1527269626	23-Jun-26
-50.54	1527269630	23-Jun-26
-500	1527269633	23-Jun-26
-100.36	1527269637	23-Jun-26
-302.7	1527269645	23-Jun-26
-100.9	1527269646	23-Jun-26
-100.9	1527269647	23-Jun-26
-135.73	1527269651	23-Jun-26
-805.76	1527269660	23-Jun-26
-20.14	1527269704	23-Jun-26
-100.72	1527269719	23-Jun-26
-50.18	1527269724	23-Jun-26
-50.18	1527269726	23-Jun-26
-30.32	1527269735	23-Jun-26
-4.36	1527269738	23-Jun-26
-200.72	1527269743	23-Jun-26
-100.36	1527269753	23-Jun-26
-453.24	1527269779	23-Jun-26
-50.45	1527269783	23-Jun-26
-100.72	1527269806	23-Jun-26
-40.29	1527269816	23-Jun-26
-9.93	1527269821	23-Jun-26
-20.04	1527269825	23-Jun-26
-503.6	1527269834	23-Jun-26
-50.45	1527269860	23-Jun-26
-403.6	1527269878	23-Jun-26
-201.44	1527269898	23-Jun-26
-50.18	1527269911	23-Jun-26
-50.45	1527269914	23-Jun-26
-243.11	1527269916	23-Jun-26
-15	1527269917	23-Jun-26
-302.16	1527270001	23-Jun-26
-11.04	1527270006	23-Jun-26
-20.39	1527270007	23-Jun-26
-451.62	1527270018	23-Jun-26
-706.3	1527270029	23-Jun-26
-100	1527270030	23-Jun-26
-10.04	1527270046	23-Jun-26
-10	1527270065	23-Jun-26
-200	1527270066	23-Jun-26
-130	1527270071	23-Jun-26
-10.04	1527270104	23-Jun-26
-100.36	1527270114	23-Jun-26
-20.07	1527270132	23-Jun-26
-10.02	1527270146	23-Jun-26
-101.08	1527270158	23-Jun-26
-201.8	1527270166	23-Jun-26
-30.12	1527270176	23-Jun-26
-10.76	1527270188	23-Jun-26
-20.07	1527270209	23-Jun-26
-50.18	1527270218	23-Jun-26
-501.8	1527270221	23-Jun-26
-30	1527270235	23-Jun-26
-151.35	1527270240	23-Jun-26
-50.18	1527270247	23-Jun-26
-50.45	1527270250	23-Jun-26
-100.27	1527270256	23-Jun-26
-100.9	1527270262	23-Jun-26
-10.02	1527270265	23-Jun-26
-4	1527270267	23-Jun-26
-500	1527270284	23-Jun-26
-200.71	1527270289	23-Jun-26
-30.27	1527270296	23-Jun-26
-300	1527270298	23-Jun-26
-403.6	1527270303	23-Jun-26
-100.9	1527270304	23-Jun-26
-30	1527270313	23-Jun-26
-150.54	1527270314	23-Jun-26
-100.9	1527270326	23-Jun-26
-15.16	1527270335	23-Jun-26
-30	1527270336	23-Jun-26
-151.62	1527270341	23-Jun-26
-150.41	1527270342	23-Jun-26
-100.72	1527270377	23-Jun-26
-40.09	1527270388	23-Jun-26
-200.72	1527270400	23-Jun-26
-10	1527270402	23-Jun-26
-30.32	1527270428	23-Jun-26
-49.64	1527270441	23-Jun-26
-40.36	1527270444	23-Jun-26
-101.08	1527270462	23-Jun-26
-50.45	1527270470	23-Jun-26
-100	1527270474	23-Jun-26
-150.54	1527270476	23-Jun-26
-706.3	1527270478	23-Jun-26
-100.9	1527270479	23-Jun-26
-100.54	1527270480	23-Jun-26
-100.54	1527270481	23-Jun-26
-100.54	1527270482	23-Jun-26
-100.54	1527270483	23-Jun-26
-50.36	1527270494	23-Jun-26
-50.45	1527270499	23-Jun-26
-50.18	1527270511	23-Jun-26
-100.9	1527270527	23-Jun-26
-10	1527270543	23-Jun-26
-10.02	1527270552	23-Jun-26
5.45	1527270554	23-Jun-26
-100.36	1527270568	23-Jun-26
-150	1527270570	23-Jun-26
-127.46	1527270578	23-Jun-26
-31.87	1527270616	23-Jun-26
-15.05	1527270619	23-Jun-26
-6.04	1527270664	23-Jun-26
-503.6	1527270665	23-Jun-26
-6.04	1527270669	23-Jun-26
-202.16	1527270696	23-Jun-26
-25.05	1527270700	23-Jun-26
-101.08	1527270734	23-Jun-26
