DEBIT	CREDIT	TRANSFERID	CREATEDDATE
1.62	0.05	1527228312	23-Jun-26
0	10	1527228313	23-Jun-26
0	45.162	1527228314	23-Jun-26
2.4	0	1527228319	23-Jun-26
1.5	0	1527228322	23-Jun-26
0.5	0	1527228323	23-Jun-26
6.5	0	1527228325	23-Jun-26
0	0.3	1527228328	23-Jun-26
0	2	1527228329	23-Jun-26
0	5	1527228330	23-Jun-26
20	0	1527228331	23-Jun-26
8	0	1527228333	23-Jun-26
0	0.2	1527228334	23-Jun-26
0	0.5	1527228335	23-Jun-26
3.3	0	1527228336	23-Jun-26
1.5	0	1527228338	23-Jun-26
0.02	100.25	1527228339	23-Jun-26
19.715	0.0975	1527228346	23-Jun-26
0	6	1527228349	23-Jun-26
0.02	50.25	1527228352	23-Jun-26
82	0	1527228353	23-Jun-26
0	0.3	1527228355	23-Jun-26
0	2	1527228358	23-Jun-26
0	1.2	1527228360	23-Jun-26
0	0.8	1527228361	23-Jun-26
1	0	1527228362	23-Jun-26
0	0.5	1527228363	23-Jun-26
15.145	0.0625	1527228364	23-Jun-26
0	0.3	1527228366	23-Jun-26
0	22	1527228369	23-Jun-26
0.02	10.1	1527228374	23-Jun-26
0	0.3	1527228376	23-Jun-26
0	0.3	1527228378	23-Jun-26
0	201.44	1527228382	23-Jun-26
0.5	0	1527228383	23-Jun-26
0	0.3	1527228385	23-Jun-26
0	1	1527228386	23-Jun-26
0.4	0	1527228387	23-Jun-26
3	0	1527228388	23-Jun-26
0.8	0	1527228390	23-Jun-26
0.2	0	1527228391	23-Jun-26
0	3.7	1527228392	23-Jun-26
0	0.1	1527228394	23-Jun-26
6.02	0.05	1527228395	23-Jun-26
0	0.9	1527228396	23-Jun-26
1.6	0	1527228399	23-Jun-26
0	0.3	1527228400	23-Jun-26
0.02	3.05	1527228401	23-Jun-26
0	14.5	1527228402	23-Jun-26
0	25	1527228403	23-Jun-26
0.75	0	1527228404	23-Jun-26
0	1.4	1527228405	23-Jun-26
0.02	0.55	1527228406	23-Jun-26
0	0.1	1527228407	23-Jun-26
0	0.3	1527228408	23-Jun-26
0	1.5	1527228409	23-Jun-26
0.02	20.05	1527228410	23-Jun-26
0.15	0	1527228411	23-Jun-26
80.27	0.125	1527228412	23-Jun-26
0	2	1527228413	23-Jun-26
0	3	1527228416	23-Jun-26
0	0.5	1527228418	23-Jun-26
0	1	1527228419	23-Jun-26
0	1	1527228420	23-Jun-26
0	0.25	1527228421	23-Jun-26
3.4	0	1527228423	23-Jun-26
1	0	1527228424	23-Jun-26
0	1	1527228425	23-Jun-26
1.7	0	1527228426	23-Jun-26
0	0.5	1527228427	23-Jun-26
0	5	1527228430	23-Jun-26
1.07	0.025	1527228431	23-Jun-26
26.17	0.075	1527228432	23-Jun-26
5	0	1527228433	23-Jun-26
0	10	1527228435	23-Jun-26
1.3	0	1527228436	23-Jun-26
0	8	1527228437	23-Jun-26
0	2	1527228438	23-Jun-26
0	1	1527228439	23-Jun-26
1.07	0.025	1527228440	23-Jun-26
1	0	1527228441	23-Jun-26
0	2	1527228442	23-Jun-26
0	4	1527228444	23-Jun-26
0	107.56	1527228445	23-Jun-26
0	0.12	1527228446	23-Jun-26
0.7	0	1527228448	23-Jun-26
0	0.5	1527228449	23-Jun-26
101.02	0.5	1527228450	23-Jun-26
3	0	1527228452	23-Jun-26
0	1	1527228454	23-Jun-26
2	0	1527228455	23-Jun-26
20	0	1527228456	23-Jun-26
0	3	1527228461	23-Jun-26
0	2	1527228462	23-Jun-26
19.145	0.0625	1527228463	23-Jun-26
0	19	1527228464	23-Jun-26
0	1.2	1527228465	23-Jun-26
0	1	1527228466	23-Jun-26
2.12	0.05	1527228470	23-Jun-26
0	1	1527228472	23-Jun-26
0	1	1527228473	23-Jun-26
15	0	1527228474	23-Jun-26
0	32	1527228478	23-Jun-26
0.25	0	1527228480	23-Jun-26
0	2	1527228482	23-Jun-26
3	0	1527228484	23-Jun-26
0	2	1527228485	23-Jun-26
0	0.3	1527228490	23-Jun-26
4	0	1527228491	23-Jun-26
20.87	0.075	1527228492	23-Jun-26
1	0	1527228494	23-Jun-26
0	2.8	1527228495	23-Jun-26
0.02	3.9	1527228497	23-Jun-26
1	0	1527228498	23-Jun-26
0	2.5	1527228499	23-Jun-26
0	38	1527228500	23-Jun-26
0	0.3	1527228501	23-Jun-26
0	0.1	1527228502	23-Jun-26
0	1.9	1527228503	23-Jun-26
0	0.5	1527228504	23-Jun-26
1	0	1527228505	23-Jun-26
1.07	0.025	1527228506	23-Jun-26
0	1	1527228507	23-Jun-26
1.4	0	1527228508	23-Jun-26
1	0	1527228509	23-Jun-26
0	2	1527228511	23-Jun-26
0	10	1527228514	23-Jun-26
0	2	1527228515	23-Jun-26
0	0.3	1527228517	23-Jun-26
0	4	1527228523	23-Jun-26
50	0	1527228525	23-Jun-26
0	0.3	1527228526	23-Jun-26
0	1	1527228527	23-Jun-26
2	0	1527228528	23-Jun-26
0	0.2	1527228529	23-Jun-26
0.5	0	1527228530	23-Jun-26
0	30	1527228535	23-Jun-26
0.8	0	1527228538	23-Jun-26
0.02	1.05	1527228540	23-Jun-26
1.5	0	1527228541	23-Jun-26
0.25	0	1527228544	23-Jun-26
0.25	0	1527228545	23-Jun-26
0.7	0	1527228547	23-Jun-26
0.02	2.5312	1527228549	23-Jun-26
5.85	0	1527228551	23-Jun-26
0	1.5	1527228552	23-Jun-26
0	0.42	1527228553	23-Jun-26
0.02	100.5	1527228554	23-Jun-26
0	10.072	1527228555	23-Jun-26
0	0.3	1527228556	23-Jun-26
1.3	0	1527228557	23-Jun-26
0	4.5	1527228562	23-Jun-26
0.5	0	1527228564	23-Jun-26
0	0.5	1527228565	23-Jun-26
0	40	1527228566	23-Jun-26
0	0.5	1527228567	23-Jun-26
0	2	1527228569	23-Jun-26
0	400	1527228570	23-Jun-26
30	0	1527228572	23-Jun-26
0	1	1527228576	23-Jun-26
0	6	1527228577	23-Jun-26
0.5	0	1527228579	23-Jun-26
0.02	20.5512	1527228581	23-Jun-26
100.27	0.125	1527228582	23-Jun-26
0	1	1527228583	23-Jun-26
7	0	1527228584	23-Jun-26
501.02	0.5	1527228586	23-Jun-26
0.6	0	1527228587	23-Jun-26
0	1	1527228589	23-Jun-26
0	0.1	1527228591	23-Jun-26
0.3	0	1527228592	23-Jun-26
0	4.2	1527228595	23-Jun-26
0	5	1527228596	23-Jun-26
0	2	1527228600	23-Jun-26
0.02	1.6	1527228601	23-Jun-26
3	0	1527228604	23-Jun-26
5	0	1527228608	23-Jun-26
0	5.7	1527228609	23-Jun-26
0.6	0	1527228610	23-Jun-26
0.8	0	1527228611	23-Jun-26
0.2	0	1527228614	23-Jun-26
20	0	1527228615	23-Jun-26
0.02	1.05	1527228618	23-Jun-26
0	2	1527228619	23-Jun-26
0	0.6	1527228620	23-Jun-26
0	0.15	1527228621	23-Jun-26
0	5	1527228622	23-Jun-26
0	0.3	1527228623	23-Jun-26
0	10	1527228625	23-Jun-26
0	3	1527228628	23-Jun-26
30	0	1527228630	23-Jun-26
0	0.7	1527228631	23-Jun-26
0	1	1527228633	23-Jun-26
0	0.6	1527228635	23-Jun-26
0	5	1527228638	23-Jun-26
0	0.25	1527228639	23-Jun-26
0.1	0	1527228640	23-Jun-26
0.5	0	1527228641	23-Jun-26
0	0.3	1527228643	23-Jun-26
10	0	1527228647	23-Jun-26
0	2.6	1527228649	23-Jun-26
0	270	1527228650	23-Jun-26
18.145	0.0625	1527228651	23-Jun-26
0.7	0	1527228652	23-Jun-26
100.27	0.125	1527228653	23-Jun-26
0	0.3	1527228656	23-Jun-26
0	10	1527228657	23-Jun-26
0	1.7	1527228658	23-Jun-26
0	0.2	1527228659	23-Jun-26
0.5	0	1527228660	23-Jun-26
1.07	0.025	1527228661	23-Jun-26
10	0	1527228662	23-Jun-26
1	0	1527228664	23-Jun-26
10	0	1527228666	23-Jun-26
0.57	0.025	1527228668	23-Jun-26
0	300	1527228669	23-Jun-26
0.02	27.21	1527228671	23-Jun-26
0	1.5	1527228674	23-Jun-26
0	0.7	1527228675	23-Jun-26
1	0	1527228677	23-Jun-26
10	0	1527228679	23-Jun-26
0	5	1527228681	23-Jun-26
0	0.2	1527228682	23-Jun-26
6.5	0	1527228684	23-Jun-26
0	1.5	1527228685	23-Jun-26
0	1.9	1527228689	23-Jun-26
18.145	0.0625	1527228691	23-Jun-26
10	0	1527228694	23-Jun-26
0	0.4	1527228695	23-Jun-26
0.02	1.05	1527228696	23-Jun-26
0	18.8	1527228697	23-Jun-26
0	0.5	1527228698	23-Jun-26
0	15	1527228699	23-Jun-26
0	5	1527228700	23-Jun-26
0	2	1527228701	23-Jun-26
0	0.6	1527228702	23-Jun-26
0.5	0	1527228705	23-Jun-26
0	0.8	1527228706	23-Jun-26
1	0	1527228709	23-Jun-26
0.1	0	1527228711	23-Jun-26
0.5	0	1527228712	23-Jun-26
0	0.25	1527228713	23-Jun-26
0.02	50.2	1527228715	23-Jun-26
0	96	1527228716	23-Jun-26
0	0.7	1527228717	23-Jun-26
50.52	0.25	1527228719	23-Jun-26
0	0.3	1527228720	23-Jun-26
0	1.3	1527228721	23-Jun-26
0	3.5	1527228722	23-Jun-26
7	0	1527228723	23-Jun-26
0	26	1527228724	23-Jun-26
3	0	1527228726	23-Jun-26
0	0.4	1527228727	23-Jun-26
7.02	0.05	1527228728	23-Jun-26
0	73	1527228730	23-Jun-26
2	0	1527228731	23-Jun-26
0.3	0	1527228732	23-Jun-26
1	0	1527228733	23-Jun-26
0	0.5	1527228736	23-Jun-26
1	0	1527228737	23-Jun-26
0	5	1527228738	23-Jun-26
0	3	1527228740	23-Jun-26
0	1.6	1527228741	23-Jun-26
0	6	1527228742	23-Jun-26
0.5	0	1527228743	23-Jun-26
10	0	1527228744	23-Jun-26
0	0.3	1527228745	23-Jun-26
50.22	0.1	1527228747	23-Jun-26
0.5	0	1527228748	23-Jun-26
0	1.4	1527228750	23-Jun-26
0.5	0	1527228751	23-Jun-26
0.02	0.35	1527228754	23-Jun-26
0.5	0	1527228755	23-Jun-26
0.1	0	1527228756	23-Jun-26
2.12	0.05	1527228757	23-Jun-26
0.2	0	1527228758	23-Jun-26
0.2	0	1527228760	23-Jun-26
0	5	1527228761	23-Jun-26
0.5	0	1527228762	23-Jun-26
0	7	1527228763	23-Jun-26
0.97	0.025	1527228764	23-Jun-26
0	3.5	1527228766	23-Jun-26
2	0	1527228767	23-Jun-26
2	0	1527228769	23-Jun-26
0	1.2	1527228773	23-Jun-26
0	5	1527228774	23-Jun-26
0.3	0	1527228775	23-Jun-26
0	8	1527228778	23-Jun-26
0.02	10.05	1527228779	23-Jun-26
0	503	1527228780	23-Jun-26
0	0.2	1527228782	23-Jun-26
1	0	1527228784	23-Jun-26
0.02	201	1527228785	23-Jun-26
0	2	1527228788	23-Jun-26
0.3	0	1527228789	23-Jun-26
0	22	1527228790	23-Jun-26
0	8	1527228791	23-Jun-26
0	5	1527228792	23-Jun-26
0	1.55	1527228793	23-Jun-26
0	15	1527228794	23-Jun-26
0	20	1527228796	23-Jun-26
0.02	1.6	1527228798	23-Jun-26
9.5	0	1527228799	23-Jun-26
0	0.4	1527228804	23-Jun-26
1.92	0.05	1527228805	23-Jun-26
0.12	0	1527228806	23-Jun-26
0	0.2	1527228807	23-Jun-26
0	4	1527228808	23-Jun-26
0.6	0	1527228811	23-Jun-26
64	0	1527228812	23-Jun-26
0.5	0	1527228813	23-Jun-26
0	1	1527228814	23-Jun-26
0.8	0	1527228815	23-Jun-26
0.8	0	1527228816	23-Jun-26
0	4	1527228817	23-Jun-26
5	0	1527228819	23-Jun-26
0	0.3	1527228820	23-Jun-26
0	0.3	1527228823	23-Jun-26
0.25	0	1527228824	23-Jun-26
4	0	1527228826	23-Jun-26
0	0.2	1527228827	23-Jun-26
0	0.2	1527228829	23-Jun-26
0	0.25	1527228830	23-Jun-26
0	20	1527228831	23-Jun-26
2.5	0	1527228833	23-Jun-26
0	1.6	1527228835	23-Jun-26
0	1.7	1527228837	23-Jun-26
0	200	1527228838	23-Jun-26
0	9	1527228840	23-Jun-26
8.12	0.05	1527228841	23-Jun-26
0	15	1527228844	23-Jun-26
0.5	0	1527228847	23-Jun-26
0.5	0	1527228848	23-Jun-26
0	20	1527228849	23-Jun-26
0	1	1527228850	23-Jun-26
0	20.216	1527228852	23-Jun-26
0	101.08	1527228853	23-Jun-26
0	2	1527228855	23-Jun-26
2.2	0	1527228856	23-Jun-26
0	1.1	1527228858	23-Jun-26
1760.8	0	1527228860	23-Jun-26
0	4.5	1527228861	23-Jun-26
2.42	0.05	1527228863	23-Jun-26
0.5	0	1527228866	23-Jun-26
0	0.85	1527228868	23-Jun-26
0	0.3	1527228869	23-Jun-26
0	3	1527228871	23-Jun-26
0	12.745	1527228872	23-Jun-26
0.5	0	1527228873	23-Jun-26
3	0	1527228874	23-Jun-26
0	8	1527228876	23-Jun-26
0	1	1527228877	23-Jun-26
0.2	0	1527228878	23-Jun-26
0	0.6	1527228880	23-Jun-26
230	0	1527228881	23-Jun-26
5.145	0.0625	1527228882	23-Jun-26
0	9.3	1527228883	23-Jun-26
0.02	1.05	1527228885	23-Jun-26
0	0.5	1527228886	23-Jun-26
3	0	1527228887	23-Jun-26
0	0.25	1527228889	23-Jun-26
4	0	1527228890	23-Jun-26
0	1.1	1527228892	23-Jun-26
0	0.9	1527228897	23-Jun-26
0	60	1527228899	23-Jun-26
2.8	0	1527228900	23-Jun-26
0.5	0	1527228905	23-Jun-26
0.02	1002.5	1527228908	23-Jun-26
0	54	1527228909	23-Jun-26
0.02	10.05	1527228913	23-Jun-26
60	0	1527228914	23-Jun-26
0	0.3	1527228916	23-Jun-26
0	0.8	1527228917	23-Jun-26
0.25	0	1527228918	23-Jun-26
1.5	0	1527228919	23-Jun-26
1	0	1527228920	23-Jun-26
0	0.1	1527228922	23-Jun-26
1	0	1527228923	23-Jun-26
1	0	1527228925	23-Jun-26
1	0	1527228926	23-Jun-26
0	3	1527228927	23-Jun-26
0	0.3	1527228928	23-Jun-26
0.02	10.05	1527228929	23-Jun-26
0	10	1527228930	23-Jun-26
0	0.1	1527228932	23-Jun-26
0	3	1527228933	23-Jun-26
0	40	1527228935	23-Jun-26
0.5	0	1527228936	23-Jun-26
0.44	0	1527228937	23-Jun-26
0.02	12.125	1527228938	23-Jun-26
0	24	1527228940	23-Jun-26
2	0	1527228941	23-Jun-26
0	6	1527228942	23-Jun-26
14.9	0.45	1527228944	23-Jun-26
0	0.2	1527228945	23-Jun-26
3	0	1527228946	23-Jun-26
0.5	0	1527228949	23-Jun-26
10.5	0	1527228950	23-Jun-26
3	0	1527228952	23-Jun-26
0	0.3	1527228953	23-Jun-26
18	0	1527228954	23-Jun-26
10	0	1527228955	23-Jun-26
0.1	0	1527228956	23-Jun-26
0.02	4.1	1527228957	23-Jun-26
0	0.5	1527228959	23-Jun-26
0.02	20.125	1527228960	23-Jun-26
0	4	1527228961	23-Jun-26
9.9	0.45	1527228962	23-Jun-26
0.02	10.125	1527228963	23-Jun-26
0	0.5	1527228965	23-Jun-26
0	66	1527228966	23-Jun-26
0	0.5	1527228967	23-Jun-26
0	3	1527228968	23-Jun-26
0	0.5	1527228969	23-Jun-26
4.25	0	1527228970	23-Jun-26
1.5	0	1527228971	23-Jun-26
0	2.8	1527228972	23-Jun-26
0.25	0	1527228974	23-Jun-26
0	10.5	1527228978	23-Jun-26
0.8	0	1527228979	23-Jun-26
4.8	0	1527228981	23-Jun-26
4	0	1527228982	23-Jun-26
0	1	1527228983	23-Jun-26
0.8	0	1527228984	23-Jun-26
0.02	5.1	1527228986	23-Jun-26
0	0.3	1527228990	23-Jun-26
0	5	1527228991	23-Jun-26
1	0	1527228992	23-Jun-26
8	0	1527228994	23-Jun-26
0	2	1527228995	23-Jun-26
0	20.5	1527228996	23-Jun-26
0	0.25	1527228998	23-Jun-26
0	16.4	1527228999	23-Jun-26
0.02	5.1	1527229000	23-Jun-26
6.12	0.05	1527229001	23-Jun-26
0	0.6	1527229002	23-Jun-26
1	0	1527229004	23-Jun-26
5	0	1527229009	23-Jun-26
0.02	2.1	1527229014	23-Jun-26
0	9.1	1527229015	23-Jun-26
33	0	1527229016	23-Jun-26
0	18	1527229017	23-Jun-26
0	2	1527229020	23-Jun-26
0	0.6	1527229021	23-Jun-26
0	0.2	1527229022	23-Jun-26
0.3	0	1527229024	23-Jun-26
0	1	1527229026	23-Jun-26
25	0	1527229029	23-Jun-26
0	0.2	1527229031	23-Jun-26
0.7	0	1527229033	23-Jun-26
0.7	0	1527229035	23-Jun-26
16.145	0.0625	1527229036	23-Jun-26
0.02	18.125	1527229041	23-Jun-26
0	50.36	1527229042	23-Jun-26
20	0	1527229044	23-Jun-26
2	0	1527229047	23-Jun-26
0	1	1527229048	23-Jun-26
0.02	0.65	1527229051	23-Jun-26
0	35	1527229055	23-Jun-26
0	0.1	1527229062	23-Jun-26
0	0.067	1527229064	23-Jun-26
2	0	1527229065	23-Jun-26
0	0.3	1527229066	23-Jun-26
0	0.1	1527229068	23-Jun-26
0	0.6	1527229070	23-Jun-26
0.16	0	1527229071	23-Jun-26
0	0.6	1527229072	23-Jun-26
30.17	0.075	1527229073	23-Jun-26
0.25	0	1527229077	23-Jun-26
30	0	1527229079	23-Jun-26
1	0	1527229080	23-Jun-26
0	0.5	1527229081	23-Jun-26
0	0.2	1527229082	23-Jun-26
0	1	1527229085	23-Jun-26
0	6	1527229087	23-Jun-26
0.02	5.1	1527229089	23-Jun-26
1.22	0.05	1527229090	23-Jun-26
0.02	50.2	1527229094	23-Jun-26
0	0.5	1527229096	23-Jun-26
1	0	1527229101	23-Jun-26
25	0	1527229102	23-Jun-26
5	0	1527229103	23-Jun-26
0	0.25	1527229104	23-Jun-26
1.75	0	1527229107	23-Jun-26
0	0.25	1527229112	23-Jun-26
0	55	1527229113	23-Jun-26
0	9	1527229116	23-Jun-26
0	1.3	1527229117	23-Jun-26
0	300	1527229118	23-Jun-26
0	0.3	1527229119	23-Jun-26
0	0.3	1527229122	23-Jun-26
0	0.5	1527229126	23-Jun-26
0.25	0	1527229130	23-Jun-26
0	4	1527229131	23-Jun-26
20.145	0.0625	1527229133	23-Jun-26
7	0	1527229134	23-Jun-26
0	150	1527229135	23-Jun-26
0	50.5	1527229137	23-Jun-26
0.6	0	1527229138	23-Jun-26
0.02	7.035	1527229140	23-Jun-26
0	1.6	1527229141	23-Jun-26
22.25	0	1527229143	23-Jun-26
0	0.1	1527229144	23-Jun-26
0.02	2.1	1527229145	23-Jun-26
7	0	1527229149	23-Jun-26
0.5	0	1527229150	23-Jun-26
0	13	1527229152	23-Jun-26
3	0	1527229153	23-Jun-26
0	2.9	1527229154	23-Jun-26
100	0	1527229157	23-Jun-26
0	7	1527229161	23-Jun-26
2	0	1527229163	23-Jun-26
2	0	1527229164	23-Jun-26
0	3	1527229167	23-Jun-26
0	1	1527229168	23-Jun-26
0	3.5	1527229169	23-Jun-26
0	8	1527229170	23-Jun-26
0	2	1527229172	23-Jun-26
0	3	1527229173	23-Jun-26
0.8	0	1527229174	23-Jun-26
0.7	0	1527229175	23-Jun-26
0	0.7	1527229176	23-Jun-26
8.12	0.05	1527229177	23-Jun-26
30.17	0.075	1527229179	23-Jun-26
0	40	1527229181	23-Jun-26
10.5	0	1527229182	23-Jun-26
36	0	1527229183	23-Jun-26
0.02	28.07	1527229184	23-Jun-26
0.02	4.05	1527229189	23-Jun-26
0	0.3	1527229190	23-Jun-26
0	0.3	1527229191	23-Jun-26
2.12	0.05	1527229193	23-Jun-26
4	0	1527229199	23-Jun-26
0	0.05	1527229201	23-Jun-26
0	0.12	1527229202	23-Jun-26
1	0	1527229204	23-Jun-26
0	1	1527229206	23-Jun-26
0	1	1527229208	23-Jun-26
0	0.2	1527229209	23-Jun-26
0	0.3	1527229211	23-Jun-26
0.02	50.25	1527229212	23-Jun-26
1.72	0.05	1527229214	23-Jun-26
0	0.5	1527229216	23-Jun-26
0	0.7	1527229217	23-Jun-26
0	0.12	1527229218	23-Jun-26
0.02	56.14	1527229219	23-Jun-26
4.62	0.05	1527229221	23-Jun-26
12.145	0.0625	1527229222	23-Jun-26
0	2.8	1527229224	23-Jun-26
20	0	1527229225	23-Jun-26
2	0	1527229226	23-Jun-26
0	252.7	1527229227	23-Jun-26
10.12	0.05	1527229229	23-Jun-26
0.4	0	1527229230	23-Jun-26
0	8.5	1527229232	23-Jun-26
0	1	1527229233	23-Jun-26
0	1.4	1527229235	23-Jun-26
0	9	1527229238	23-Jun-26
0.02	5.1	1527229239	23-Jun-26
0.02	2.6	1527229241	23-Jun-26
0	8	1527229243	23-Jun-26
0	0.6	1527229245	23-Jun-26
2.5	0	1527229247	23-Jun-26
0	1.2	1527229248	23-Jun-26
0	0.3	1527229249	23-Jun-26
0.7	0	1527229250	23-Jun-26
0	2	1527229253	23-Jun-26
15	0	1527229254	23-Jun-26
0.02	6.1	1527229257	23-Jun-26
0.25	0	1527229260	23-Jun-26
0	1	1527229263	23-Jun-26
0	0.94	1527229264	23-Jun-26
285	0	1527229265	23-Jun-26
0	1	1527229266	23-Jun-26
0.02	3.015	1527229267	23-Jun-26
0	1	1527229268	23-Jun-26
0	0.3	1527229270	23-Jun-26
0	0.2	1527229271	23-Jun-26
0	1	1527229272	23-Jun-26
0.5	0	1527229273	23-Jun-26
2	0	1527229275	23-Jun-26
0.5	0	1527229276	23-Jun-26
1.2	0	1527229278	23-Jun-26
0	7.2	1527229280	23-Jun-26
4	0	1527229281	23-Jun-26
10	0	1527229282	23-Jun-26
5.07	0.025	1527229284	23-Jun-26
0	0.7	1527229286	23-Jun-26
0	6	1527229289	23-Jun-26
50	0	1527229290	23-Jun-26
3.3	0	1527229291	23-Jun-26
0	0.3	1527229294	23-Jun-26
0	0.8	1527229295	23-Jun-26
0	2	1527229296	23-Jun-26
0	10	1527229297	23-Jun-26
130.28	0.13	1527229298	23-Jun-26
19.9	0	1527229300	23-Jun-26
0	2	1527229301	23-Jun-26
0	25	1527229307	23-Jun-26
0	0.3	1527229308	23-Jun-26
0	0.3	1527229309	23-Jun-26
0	0.5	1527229311	23-Jun-26
0.5	0	1527229312	23-Jun-26
1	0	1527229313	23-Jun-26
46	0	1527229314	23-Jun-26
0	0.7	1527229315	23-Jun-26
0	0.6	1527229316	23-Jun-26
0	49	1527229318	23-Jun-26
0	5	1527229319	23-Jun-26
0	1.2	1527229321	23-Jun-26
0	284	1527229322	23-Jun-26
0	4	1527229324	23-Jun-26
9.5	0	1527229327	23-Jun-26
9.72	0.05	1527229328	23-Jun-26
0	0.25	1527229331	23-Jun-26
0	3.5	1527229332	23-Jun-26
0	0.7	1527229333	23-Jun-26
0	10	1527229334	23-Jun-26
0	0.6	1527229335	23-Jun-26
0.25	0	1527229336	23-Jun-26
3	0	1527229338	23-Jun-26
2.7	0	1527229339	23-Jun-26
0	0.7	1527229340	23-Jun-26
0.25	0	1527229341	23-Jun-26
50	0	1527229342	23-Jun-26
0	42	1527229346	23-Jun-26
0	0.25	1527229348	23-Jun-26
0	0.5	1527229349	23-Jun-26
0	20	1527229350	23-Jun-26
0	100.09	1527229351	23-Jun-26
0.1	0	1527229354	23-Jun-26
0	1	1527229355	23-Jun-26
2.8	0	1527229357	23-Jun-26
0.25	0	1527229358	23-Jun-26
0	300	1527229359	23-Jun-26
0	0.3	1527229361	23-Jun-26
0	1.5	1527229363	23-Jun-26
0	0.93	1527229364	23-Jun-26
0	0.5	1527229365	23-Jun-26
10	0	1527229368	23-Jun-26
0	0.3	1527229371	23-Jun-26
0	1	1527229372	23-Jun-26
50.22	0.1	1527229373	23-Jun-26
0	6	1527229374	23-Jun-26
0	1.4	1527229377	23-Jun-26
0.4	0	1527229379	23-Jun-26
0	3	1527229380	23-Jun-26
0	0.2	1527229382	23-Jun-26
2	0	1527229387	23-Jun-26
1.6	0	1527229388	23-Jun-26
0	0.7	1527229391	23-Jun-26
0	2.8	1527229395	23-Jun-26
0	0.3	1527229397	23-Jun-26
18	0	1527229398	23-Jun-26
0	2.3	1527229399	23-Jun-26
3.12	0.05	1527229400	23-Jun-26
0	5	1527229402	23-Jun-26
0.14	0	1527229405	23-Jun-26
0	29	1527229406	23-Jun-26
0	1	1527229407	23-Jun-26
0	4	1527229409	23-Jun-26
0	1	1527229411	23-Jun-26
0	50.54	1527229413	23-Jun-26
0.5	0	1527229414	23-Jun-26
1.8	0	1527229415	23-Jun-26
0	5	1527229416	23-Jun-26
0	18	1527229418	23-Jun-26
0.3	0	1527229419	23-Jun-26
0	100.36	1527229420	23-Jun-26
40	0	1527229421	23-Jun-26
0	8.5	1527229422	23-Jun-26
0.25	0	1527229423	23-Jun-26
10.12	0.05	1527229424	23-Jun-26
0	15	1527229425	23-Jun-26
0	0.7	1527229426	23-Jun-26
0	1	1527229427	23-Jun-26
0	5	1527229430	23-Jun-26
1	0	1527229433	23-Jun-26
0.25	0	1527229435	23-Jun-26
0.02	1.05	1527229436	23-Jun-26
5	0	1527229438	23-Jun-26
0	19	1527229439	23-Jun-26
4	0	1527229440	23-Jun-26
0.02	1.05	1527229442	23-Jun-26
0.2	0	1527229443	23-Jun-26
0	0.3	1527229445	23-Jun-26
0.02	1.05	1527229446	23-Jun-26
0.2	0	1527229447	23-Jun-26
2	0	1527229448	23-Jun-26
0	0.3	1527229449	23-Jun-26
0	5	1527229450	23-Jun-26
0	15	1527229451	23-Jun-26
0.3	0	1527229452	23-Jun-26
0	1	1527229453	23-Jun-26
0	7	1527229455	23-Jun-26
0	10	1527229456	23-Jun-26
0.02	1.55	1527229457	23-Jun-26
8.12	0.05	1527229460	23-Jun-26
0.5	0	1527229461	23-Jun-26
0	0.05	1527229462	23-Jun-26
0.2	0	1527229464	23-Jun-26
0	20	1527229466	23-Jun-26
0	3	1527229469	23-Jun-26
0	0.5	1527229470	23-Jun-26
40	0	1527229472	23-Jun-26
0.6	0	1527229473	23-Jun-26
0.35	0	1527229475	23-Jun-26
0	5	1527229476	23-Jun-26
0	2	1527229479	23-Jun-26
0.25	0	1527229481	23-Jun-26
0	30.324	1527229482	23-Jun-26
0	0.2	1527229483	23-Jun-26
0	1.6	1527229484	23-Jun-26
0	0.5	1527229486	23-Jun-26
0.02	175.875	1527229487	23-Jun-26
100	0	1527229490	23-Jun-26
0.5	0	1527229491	23-Jun-26
0.02	0.65	1527229492	23-Jun-26
3	0	1527229493	23-Jun-26
3	0	1527229497	23-Jun-26
0	2	1527229498	23-Jun-26
0.5	0	1527229499	23-Jun-26
0.7	0	1527229500	23-Jun-26
0	9	1527229504	23-Jun-26
0	0.3	1527229505	23-Jun-26
0	3.5	1527229507	23-Jun-26
1.2	0	1527229508	23-Jun-26
0	14	1527229510	23-Jun-26
0	1	1527229514	23-Jun-26
0.5	0	1527229515	23-Jun-26
10	0	1527229518	23-Jun-26
0.5	0	1527229519	23-Jun-26
100.27	0.125	1527229520	23-Jun-26
3	0	1527229522	23-Jun-26
0	4.7	1527229523	23-Jun-26
0.12	0	1527229526	23-Jun-26
0	2	1527229527	23-Jun-26
1.07	0.025	1527229528	23-Jun-26
0	200	1527229530	23-Jun-26
0.02	75.1875	1527229531	23-Jun-26
0	0.5	1527229532	23-Jun-26
0	2.3	1527229534	23-Jun-26
0	19	1527229536	23-Jun-26
0	0.9	1527229538	23-Jun-26
0	0.2	1527229546	23-Jun-26
2.5	0	1527229547	23-Jun-26
0	0.1	1527229548	23-Jun-26
0	0.5	1527229549	23-Jun-26
0.5	0	1527229550	23-Jun-26
0	11.0792	1527229551	23-Jun-26
0	252.25	1527229552	23-Jun-26
0	0.25	1527229553	23-Jun-26
0	1	1527229554	23-Jun-26
6	0	1527229556	23-Jun-26
